TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);Μήνας
24/01/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
24/01/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;15575;0.0;2026-01
