TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);datetime;Μήνας
01/01/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 01:15:00;2026-01
01/01/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 01:30:00;2026-01
01/01/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 01:45:00;2026-01
01/01/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 02:00:00;2026-01
01/01/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 02:15:00;2026-01
01/01/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 02:30:00;2026-01
01/01/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 02:45:00;2026-01
01/01/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 03:00:00;2026-01
01/01/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 03:15:00;2026-01
01/01/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 03:30:00;2026-01
01/01/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 03:45:00;2026-01
01/01/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 04:00:00;2026-01
01/01/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 04:15:00;2026-01
01/01/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 04:30:00;2026-01
01/01/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 04:45:00;2026-01
01/01/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 05:00:00;2026-01
01/01/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 05:15:00;2026-01
01/01/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 05:30:00;2026-01
01/01/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 05:45:00;2026-01
01/01/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 06:00:00;2026-01
01/01/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 06:15:00;2026-01
01/01/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 06:30:00;2026-01
01/01/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 06:45:00;2026-01
01/01/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 07:00:00;2026-01
01/01/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 07:15:00;2026-01
01/01/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 07:30:00;2026-01
01/01/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 07:45:00;2026-01
01/01/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 08:00:00;2026-01
01/01/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 08:15:00;2026-01
01/01/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 08:30:00;2026-01
01/01/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 08:45:00;2026-01
01/01/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 09:00:00;2026-01
01/01/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 09:15:00;2026-01
01/01/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 09:30:00;2026-01
01/01/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 09:45:00;2026-01
01/01/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 10:00:00;2026-01
01/01/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 10:15:00;2026-01
01/01/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 10:30:00;2026-01
01/01/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 10:45:00;2026-01
01/01/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 11:00:00;2026-01
01/01/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 11:15:00;2026-01
01/01/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 11:30:00;2026-01
01/01/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 11:45:00;2026-01
01/01/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 12:00:00;2026-01
01/01/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 12:15:00;2026-01
01/01/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 12:30:00;2026-01
01/01/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 12:45:00;2026-01
01/01/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 13:00:00;2026-01
01/01/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 13:15:00;2026-01
01/01/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 13:30:00;2026-01
01/01/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 13:45:00;2026-01
01/01/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 14:00:00;2026-01
01/01/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 14:15:00;2026-01
01/01/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 14:30:00;2026-01
01/01/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 14:45:00;2026-01
01/01/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 15:00:00;2026-01
01/01/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 15:15:00;2026-01
01/01/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 15:30:00;2026-01
01/01/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 15:45:00;2026-01
01/01/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 16:00:00;2026-01
01/01/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 16:15:00;2026-01
01/01/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 16:30:00;2026-01
01/01/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 16:45:00;2026-01
01/01/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 17:00:00;2026-01
01/01/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 17:15:00;2026-01
01/01/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 17:30:00;2026-01
01/01/2026 17:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 17:45:00;2026-01
01/01/2026 18:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 18:00:00;2026-01
01/01/2026 18:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 18:15:00;2026-01
01/01/2026 18:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 18:30:00;2026-01
01/01/2026 18:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 18:45:00;2026-01
01/01/2026 19:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 19:00:00;2026-01
01/01/2026 19:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 19:15:00;2026-01
01/01/2026 19:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 19:30:00;2026-01
01/01/2026 19:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 19:45:00;2026-01
01/01/2026 20:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 20:00:00;2026-01
01/01/2026 20:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 20:15:00;2026-01
01/01/2026 20:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 20:30:00;2026-01
01/01/2026 20:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 20:45:00;2026-01
01/01/2026 21:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 21:00:00;2026-01
01/01/2026 21:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 21:15:00;2026-01
01/01/2026 21:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 21:30:00;2026-01
01/01/2026 21:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 21:45:00;2026-01
01/01/2026 22:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 22:00:00;2026-01
01/01/2026 22:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 22:15:00;2026-01
01/01/2026 22:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 22:30:00;2026-01
01/01/2026 22:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 22:45:00;2026-01
01/01/2026 23:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 23:00:00;2026-01
01/01/2026 23:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 23:15:00;2026-01
01/01/2026 23:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 23:30:00;2026-01
01/01/2026 23:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-01 23:45:00;2026-01
02/01/2026 00:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 00:00:00;2026-01
02/01/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 00:15:00;2026-01
02/01/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 00:30:00;2026-01
02/01/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 00:45:00;2026-01
02/01/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 01:00:00;2026-01
02/01/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 01:15:00;2026-01
02/01/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 01:30:00;2026-01
02/01/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 01:45:00;2026-01
02/01/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 02:00:00;2026-01
02/01/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 02:15:00;2026-01
02/01/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 02:30:00;2026-01
02/01/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 02:45:00;2026-01
02/01/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 03:00:00;2026-01
02/01/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 03:15:00;2026-01
02/01/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 03:30:00;2026-01
02/01/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 03:45:00;2026-01
02/01/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 04:00:00;2026-01
02/01/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 04:15:00;2026-01
02/01/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 04:30:00;2026-01
02/01/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 04:45:00;2026-01
02/01/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 05:00:00;2026-01
02/01/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 05:15:00;2026-01
02/01/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 05:30:00;2026-01
02/01/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 05:45:00;2026-01
02/01/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 06:00:00;2026-01
02/01/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 06:15:00;2026-01
02/01/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 06:30:00;2026-01
02/01/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 06:45:00;2026-01
02/01/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 07:00:00;2026-01
02/01/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 07:15:00;2026-01
02/01/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 07:30:00;2026-01
02/01/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 07:45:00;2026-01
02/01/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 08:00:00;2026-01
02/01/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 08:15:00;2026-01
02/01/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 08:30:00;2026-01
02/01/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 08:45:00;2026-01
02/01/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 09:00:00;2026-01
02/01/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 09:15:00;2026-01
02/01/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 09:30:00;2026-01
02/01/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;29972;0.0;2026-01-02 09:45:00;2026-01
