TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);datetime;Μήνας
19/03/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 00:15:00;2026-03
19/03/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 00:30:00;2026-03
19/03/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 00:45:00;2026-03
19/03/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 01:00:00;2026-03
19/03/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 01:15:00;2026-03
19/03/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 01:30:00;2026-03
19/03/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 01:45:00;2026-03
19/03/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 02:00:00;2026-03
19/03/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 02:15:00;2026-03
19/03/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 02:30:00;2026-03
19/03/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 02:45:00;2026-03
19/03/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 03:00:00;2026-03
19/03/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 03:15:00;2026-03
19/03/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 03:30:00;2026-03
19/03/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 03:45:00;2026-03
19/03/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 04:00:00;2026-03
19/03/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 04:15:00;2026-03
19/03/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 04:30:00;2026-03
19/03/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 04:45:00;2026-03
19/03/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 05:00:00;2026-03
19/03/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 05:15:00;2026-03
19/03/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 05:30:00;2026-03
19/03/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 05:45:00;2026-03
19/03/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 06:00:00;2026-03
19/03/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 06:15:00;2026-03
19/03/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 06:30:00;2026-03
19/03/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 06:45:00;2026-03
19/03/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.15;2026-03-19 07:00:00;2026-03
19/03/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;1.05;2026-03-19 07:15:00;2026-03
19/03/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;2.28;2026-03-19 07:30:00;2026-03
19/03/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;4.62;2026-03-19 07:45:00;2026-03
19/03/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;10.68;2026-03-19 08:00:00;2026-03
19/03/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;20.91;2026-03-19 08:15:00;2026-03
19/03/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;34.68;2026-03-19 08:30:00;2026-03
19/03/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;31.23;2026-03-19 08:45:00;2026-03
19/03/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;21.12;2026-03-19 09:00:00;2026-03
19/03/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;21.78;2026-03-19 09:15:00;2026-03
19/03/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;20.58;2026-03-19 09:30:00;2026-03
19/03/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;31.29;2026-03-19 09:45:00;2026-03
19/03/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;37.53;2026-03-19 10:00:00;2026-03
19/03/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;45.45;2026-03-19 10:15:00;2026-03
19/03/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;55.8;2026-03-19 10:30:00;2026-03
19/03/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;84.36;2026-03-19 10:45:00;2026-03
19/03/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;85.62;2026-03-19 11:00:00;2026-03
19/03/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;132.24;2026-03-19 11:15:00;2026-03
19/03/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;94.98;2026-03-19 11:30:00;2026-03
19/03/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;127.29;2026-03-19 11:45:00;2026-03
19/03/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;172.95;2026-03-19 12:00:00;2026-03
19/03/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;112.44;2026-03-19 12:15:00;2026-03
19/03/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;96.84;2026-03-19 12:30:00;2026-03
19/03/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;98.7;2026-03-19 12:45:00;2026-03
19/03/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;97.29;2026-03-19 13:00:00;2026-03
19/03/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;82.23;2026-03-19 13:15:00;2026-03
19/03/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;72.21;2026-03-19 13:30:00;2026-03
19/03/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;63.63;2026-03-19 13:45:00;2026-03
19/03/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;57.24;2026-03-19 14:00:00;2026-03
19/03/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;63.03;2026-03-19 14:15:00;2026-03
19/03/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;73.65;2026-03-19 14:30:00;2026-03
19/03/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;94.41;2026-03-19 14:45:00;2026-03
19/03/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;80.58;2026-03-19 15:00:00;2026-03
19/03/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;68.16;2026-03-19 15:15:00;2026-03
19/03/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;73.47;2026-03-19 15:30:00;2026-03
19/03/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;77.4;2026-03-19 15:45:00;2026-03
19/03/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;60.81;2026-03-19 16:00:00;2026-03
19/03/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;41.55;2026-03-19 16:15:00;2026-03
19/03/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;35.82;2026-03-19 16:30:00;2026-03
19/03/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;36.36;2026-03-19 16:45:00;2026-03
19/03/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;32.04;2026-03-19 17:00:00;2026-03
19/03/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;19.38;2026-03-19 17:15:00;2026-03
19/03/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;10.26;2026-03-19 17:30:00;2026-03
19/03/2026 17:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;4.35;2026-03-19 17:45:00;2026-03
19/03/2026 18:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;2.04;2026-03-19 18:00:00;2026-03
19/03/2026 18:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;1.29;2026-03-19 18:15:00;2026-03
19/03/2026 18:30;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.18;2026-03-19 18:30:00;2026-03
19/03/2026 18:45;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 18:45:00;2026-03
19/03/2026 19:00;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 19:00:00;2026-03
19/03/2026 19:15;GREEN_VALUE_BZ01_NDR_MS_X;24804;0.0;2026-03-19 19:15:00;2026-03
