  ΗΜΕΡΑ-ΩΡΑ ΕΚΤΕΛΕΣΗΣ : 02/04/2026 15:10:51
PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;TIMESTAMP;ΕΝΕΡΓΕΙΑ (kWh)
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 01:15;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 01:30;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 01:45;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 02:00;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 02:15;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 02:30;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 02:45;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 03:00;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 03:15;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 03:30;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 03:45;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 04:00;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 04:15;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 04:30;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 04:45;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 05:00;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 05:15;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 05:30;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 05:45;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 06:00;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 06:15;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 06:30;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 06:45;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 07:00;0
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 07:15;10
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 07:30;60
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 07:45;36
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 08:00;136
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 08:15;152
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 08:30;338
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 08:45;528
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 09:00;606
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 09:15;558
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 09:30;780
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 09:45;388
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 10:00;176
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 10:15;182
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 10:30;964
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 10:45;810
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 11:00;1016
GREEN_VALUE_BZ01_NDR_MS_N;15575;27/03/2026 11:15;680
